date,TERM_SPREAD_10Y_1Y,GS10,GS1,macro_regime_raw,macro_regime_confirmed,refined_regime_raw,refined_regime_confirmed,steep_rate_regime_confirmed,final_regime_confirmed
2007-02-13,-0.27999999999999936,4.82,5.1,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-14,-0.3199999999999994,4.74,5.06,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-15,-0.33999999999999986,4.7,5.04,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-16,-0.35999999999999943,4.69,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-20,-0.3600000000000003,4.68,5.04,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-21,-0.35999999999999943,4.69,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-22,-0.33999999999999986,4.73,5.07,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-23,-0.3700000000000001,4.68,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-26,-0.41999999999999993,4.63,5.05,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-27,-0.4299999999999997,4.5,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-02-28,-0.40000000000000036,4.56,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-01,-0.39000000000000057,4.56,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-02,-0.3800000000000008,4.52,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-05,-0.3799999999999999,4.51,4.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-06,-0.3899999999999997,4.53,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-07,-0.40000000000000036,4.5,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-08,-0.40000000000000036,4.51,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-09,-0.39000000000000057,4.59,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-12,-0.40000000000000036,4.56,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-13,-0.40000000000000036,4.5,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-14,-0.3799999999999999,4.53,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-15,-0.3899999999999997,4.54,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-16,-0.40000000000000036,4.55,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-19,-0.3799999999999999,4.58,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-20,-0.3800000000000008,4.56,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-21,-0.35999999999999943,4.53,4.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-22,-0.3100000000000005,4.6,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-23,-0.3099999999999996,4.62,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-26,-0.3100000000000005,4.6,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-27,-0.29000000000000004,4.62,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-28,-0.28000000000000025,4.62,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-29,-0.2600000000000007,4.64,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-03-30,-0.25,4.65,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-02,-0.2699999999999996,4.65,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-03,-0.2599999999999998,4.67,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-04,-0.2599999999999998,4.66,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-05,-0.25,4.68,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-09,-0.23000000000000043,4.75,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-10,-0.23999999999999932,4.73,4.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-11,-0.22999999999999954,4.74,4.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-12,-0.22999999999999954,4.74,4.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-13,-0.22000000000000064,4.76,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-16,-0.22999999999999954,4.74,4.97,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-17,-0.23999999999999932,4.69,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-18,-0.25,4.66,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-19,-0.23000000000000043,4.68,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-20,-0.23000000000000043,4.68,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-23,-0.2400000000000002,4.66,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-24,-0.25,4.63,4.88,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-25,-0.2400000000000002,4.66,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-26,-0.22999999999999954,4.69,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-27,-0.20000000000000018,4.71,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-04-30,-0.2599999999999998,4.63,4.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-01,-0.25,4.64,4.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-02,-0.25,4.65,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-03,-0.25,4.68,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-04,-0.2599999999999998,4.65,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-07,-0.28000000000000025,4.64,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-08,-0.28000000000000025,4.63,4.91,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-09,-0.23000000000000043,4.67,4.9,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-10,-0.20999999999999996,4.65,4.86,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-11,-0.17999999999999972,4.67,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-14,-0.17999999999999972,4.69,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-15,-0.13999999999999968,4.71,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-16,-0.11000000000000032,4.71,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-17,-0.10000000000000053,4.76,4.86,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-18,-0.11000000000000032,4.81,4.92,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-21,-0.16000000000000014,4.79,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-22,-0.1299999999999999,4.83,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-23,-0.09999999999999964,4.86,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-24,-0.08000000000000007,4.86,4.94,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-25,-0.0699999999999994,4.86,4.93,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-29,-0.08000000000000007,4.88,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-30,-0.08000000000000007,4.88,4.96,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-05-31,-0.04999999999999982,4.9,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-06-01,-0.03000000000000025,4.95,4.98,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-06-04,-0.0600000000000005,4.93,4.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-06-05,-0.009999999999999787,4.98,4.99,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-06-06,0.009999999999999787,4.97,4.96,FLAT,INVERTED,FLAT_HIGH_RATE,INVERTED,,INVERTED
2007-06-07,0.1200000000000001,5.11,4.99,FLAT,INVERTED,FLAT_HIGH_RATE,INVERTED,,INVERTED
2007-06-08,0.16000000000000014,5.12,4.96,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-11,0.15999999999999925,5.14,4.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-12,0.25,5.26,5.01,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-13,0.21999999999999975,5.2,4.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-14,0.25,5.23,4.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-15,0.23000000000000043,5.16,4.93,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-18,0.20000000000000018,5.15,4.95,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-19,0.16999999999999993,5.09,4.92,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-20,0.16999999999999993,5.14,4.97,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-21,0.20000000000000018,5.16,4.96,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-22,0.1999999999999993,5.14,4.94,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-25,0.1299999999999999,5.09,4.96,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-26,0.1299999999999999,5.1,4.97,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-27,0.16000000000000014,5.09,4.93,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-28,0.16999999999999993,5.12,4.95,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-06-29,0.1200000000000001,5.03,4.91,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-02,0.03000000000000025,5.0,4.97,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-03,0.0699999999999994,5.05,4.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-05,0.14000000000000057,5.16,5.02,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-06,0.1900000000000004,5.19,5.0,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-09,0.1299999999999999,5.16,5.03,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-10,0.0600000000000005,5.03,4.97,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-11,0.09999999999999964,5.09,4.99,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-12,0.11000000000000032,5.13,5.02,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-13,0.10000000000000053,5.11,5.01,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-16,0.040000000000000036,5.05,5.01,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-17,0.0600000000000005,5.08,5.02,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-18,0.03999999999999915,5.02,4.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-19,0.040000000000000036,5.04,5.0,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-20,0.0,4.96,4.96,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-23,-0.03000000000000025,4.97,5.0,INVERTED,FLAT,INVERTED,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-24,-0.02999999999999936,4.94,4.97,INVERTED,FLAT,INVERTED,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-07-25,-0.03000000000000025,4.92,4.95,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-07-26,-0.040000000000000036,4.79,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-07-27,-0.020000000000000462,4.8,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-07-30,-0.04999999999999982,4.82,4.87,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-07-31,-0.0699999999999994,4.78,4.85,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-01,-0.0600000000000005,4.76,4.82,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-02,-0.0600000000000005,4.77,4.83,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-03,-0.04999999999999982,4.71,4.76,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-06,-0.040000000000000036,4.72,4.76,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-07,-0.07000000000000028,4.77,4.84,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-08,-0.04999999999999982,4.84,4.89,INVERTED,INVERTED,INVERTED,INVERTED,,INVERTED
2007-08-09,0.04999999999999982,4.79,4.74,FLAT,INVERTED,FLAT_HIGH_RATE,INVERTED,,INVERTED
2007-08-10,0.11999999999999922,4.81,4.69,FLAT,INVERTED,FLAT_HIGH_RATE,INVERTED,,INVERTED
2007-08-13,0.03000000000000025,4.78,4.75,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-14,0.0600000000000005,4.73,4.67,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-15,0.28000000000000025,4.69,4.41,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-16,0.41999999999999993,4.6,4.18,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-17,0.4899999999999993,4.68,4.19,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-20,0.4899999999999993,4.64,4.15,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-21,0.5299999999999994,4.6,4.07,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-22,0.5300000000000002,4.63,4.1,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-23,0.4299999999999997,4.62,4.19,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-24,0.3200000000000003,4.63,4.31,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-27,0.04999999999999982,4.6,4.55,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-28,0.16999999999999993,4.53,4.36,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-29,0.33000000000000007,4.57,4.24,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-30,0.33999999999999986,4.51,4.17,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-08-31,0.34999999999999964,4.54,4.19,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-04,0.16999999999999993,4.56,4.39,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-05,0.20000000000000018,4.48,4.28,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-06,0.20999999999999996,4.51,4.3,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-07,0.28000000000000025,4.38,4.1,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-10,0.25,4.34,4.09,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-11,0.20999999999999996,4.37,4.16,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-12,0.29000000000000004,4.41,4.12,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-13,0.29000000000000004,4.49,4.2,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-14,0.3099999999999996,4.47,4.16,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-17,0.25,4.48,4.23,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-18,0.41999999999999993,4.5,4.08,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-19,0.47000000000000064,4.53,4.06,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-20,0.5900000000000007,4.69,4.1,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-21,0.5499999999999998,4.64,4.09,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-24,0.54,4.63,4.09,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-25,0.5899999999999999,4.63,4.04,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-26,0.5999999999999996,4.63,4.03,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-27,0.5499999999999998,4.58,4.03,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-09-28,0.54,4.59,4.05,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-01,0.4499999999999993,4.56,4.11,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-02,0.4400000000000004,4.54,4.1,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-03,0.4399999999999995,4.55,4.11,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-04,0.4400000000000004,4.54,4.1,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-05,0.4900000000000002,4.65,4.16,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-08,0.4900000000000002,4.65,4.16,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-09,0.4399999999999995,4.67,4.23,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-10,0.41999999999999993,4.65,4.23,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-11,0.4400000000000004,4.66,4.22,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-12,0.41999999999999993,4.7,4.28,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-15,0.3600000000000003,4.69,4.33,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-16,0.40000000000000036,4.66,4.26,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-17,0.45999999999999996,4.57,4.11,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-18,0.4899999999999993,4.52,4.03,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-19,0.43000000000000016,4.41,3.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-22,0.3700000000000001,4.42,4.05,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-23,0.40000000000000036,4.41,4.01,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-24,0.4500000000000002,4.36,3.91,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-25,0.43999999999999995,4.37,3.93,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-26,0.4500000000000002,4.41,3.96,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-29,0.3899999999999997,4.39,4.0,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-30,0.4200000000000004,4.4,3.98,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-10-31,0.4400000000000004,4.48,4.04,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-01,0.4700000000000002,4.36,3.89,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-02,0.5699999999999994,4.31,3.74,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-05,0.48999999999999977,4.35,3.86,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-06,0.5499999999999998,4.38,3.83,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-07,0.6299999999999999,4.34,3.71,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-08,0.6700000000000004,4.28,3.61,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-09,0.6600000000000006,4.23,3.57,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-12,0.6600000000000006,4.23,3.57,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-13,0.5799999999999996,4.26,3.68,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-14,0.6300000000000003,4.28,3.65,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-15,0.6799999999999997,4.17,3.49,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-16,0.6600000000000001,4.15,3.49,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-19,0.6400000000000001,4.07,3.43,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-20,0.7399999999999998,4.06,3.32,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-21,0.8199999999999998,4.0,3.18,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-23,0.73,4.01,3.28,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-26,0.6299999999999999,3.83,3.2,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-27,0.6900000000000004,3.95,3.26,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-28,0.7200000000000002,4.03,3.31,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-29,0.7199999999999998,3.94,3.22,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-11-30,0.7100000000000004,3.97,3.26,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-12-03,0.7400000000000002,3.89,3.15,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-12-04,0.7800000000000002,3.89,3.11,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
2007-12-05,0.79,3.92,3.13,FLAT,FLAT,FLAT_HIGH_RATE,FLAT_HIGH_RATE,,FLAT_HIGH_RATE
